Datetime,Content,Username,DisplayName,Location,Lang,Content_en,Polarity,subjectivity
2023-06-25 22:44:54+00:00,"situacion actual del coronavirus covid19 en morelos
 
la secretaria de salud morelos informa que a la fecha en la entidad se han estudiado 405 mil 854 personas de las cuales se han confirmado 102 mil 906 con covid19 35 estan activas y se han registrado 5 mil 422 defunciones httpstcoh3e09ar0vh",rubencolector,ruben colector neri,unknown,es,Current situation of the Coronavirus in models The Secretary of Health Models informs that to date in the entity a thousand people have been studied of which a thousand with are active and there have been a thousand deaths have been registered,-0.06666666666666667,0.5
2023-01-30 14:53:59+00:00,lopezobrador permitiendo trabajar la secretaria de salud en estas condiciones deplorables con el negocio animales polvo basura cero condiciones d higiene ropa tendida en pleno negocio esto y mas permite la secretaria de salud para los negocios d comida senor amlo asi se dan los permisos,fernand25895774,fernando,unknown,es,LOPEZOBRADOR allowing the Secretary of Health to work in these deplorable conditions with the business Animals Powder zero waste conditions D Hygiene Clothing Tender in full business This and more allows the Secretary of Health for Business D Malo Lord Senor So the permits are given,0.012499999999999983,0.48750000000000004
2023-04-26 20:59:01+00:00,"loreyas tuimss orale kabron al issstemx
lopezobrador  recuerda que ya se acabaron los privilegios asi igualito que la corrupcion",franluva_,franluva #opcmx,"monterrey, nuevo leon",es,ears Timss orale bastard the ISSSTEMX Lopezobrador Remember that privileges are already just like corruption,0.0,0.0
2023-05-11 15:29:24+00:00,tuimss por favor este caso es delicado ni hagan lo que siempre hacen simular que estan atendiendo el caso es de vida o muerte,afteryou100,historias inverosimiles,mexico,es,Tuimsss please this case is delicate or do what they always simulate that they are attending the case is life or death,-0.3,0.9
2023-04-02 00:13:37+00:00,"esto se hizo en articulacion con la secretaria de salud secretaria de planeacion y gestores de la estrategia pazos

con estas actividades seguimos construyendo el nuevocamino por la sana convivencia en palmira ",segpalmira,secretaria de seguridad y convivencia de palmira,"palmira, valle del cauca",es,This was done in articulation with the Secretary of Health Secretary of Planning and managers of the Strategy Strategy with these activities we continue to build the newocamino for healthy coexistence in palm trees,0.5,0.5
2023-04-15 21:25:05+00:00,eluniversalmx muy muy bien ahorrados porque en secretaria de salud  no hay nada ,ronceskenia,kenia ronces,unknown,es,Eluniversalmx very very well saved because in Secretary of Health there is nothing,0.26,0.39
2023-06-25 21:21:11+00:00,mariodico50 tuimss cuantas veces has acudido,epat17,edgar patino glz. comandante chaififi.,"matamoros, tamaulipas",es,tuness how many times you have come,0.5,0.5
2023-05-16 21:18:12+00:00,tuimss agradeceria su atencion nos tienen esperando desde las 7am y no nos dan respuesta de nada estamos incluso sin comer por no salirnos y estar atentos,nmlalii,lalii,unknown,es,Tuimss would appreciate their attention they have waiting for us from them and they don't answer anything we are even without eating for not going out and being attentive,0.4,0.9
2023-06-20 19:31:20+00:00,"el gobierno federal y 6 entidades firmaron el convenio de transferencia de recursos con el opd imssbienestar en materia de personal infraestructura equipamiento medicamentos e insumos asociados afirmo el director general del  tuimss zoerobled
httpstcocbnfenez4d",universiweb1,universiweb1,"merida, yucatan",es,The Federal Government and Entities signed the Resource Transfer Agreement with the IMSSBienestar OLD in the field of infrastructure Equipment Equipment and associated supplies affirmed the general director of Timss Zoerobled,0.07500000000000001,0.35
2023-02-14 22:00:07+00:00,con motivo de mantener a la poblacion informada de los principales avances del plan estatal de prevencion y control covid19 la secretaria de salud de coahuila ss informa coahuila saltillo torreon covid19 httpstcob0br08ugc8,revistamaat,revista maat,"torreon coah, mexico",es,"On the occasion of keeping the informed population of the main advances of the State Plan for Prevention and Control, Coagula SS Secretary of Health Informs Coagula Altillo Torreón",0.16666666666666666,0.3333333333333333
2023-05-29 17:17:15+00:00,gustavopv54 otrocualquiera cancinodiegoa carlosamayar jajajajaa la mejor manera de lavarse las manos la culpa es mia  se acuerda cuando tocaba buscarlo en secretaria de salud para lamberle a un pobre bobo igual que unono se denuncia por que amaya es un plaga en boyaca  tiene todo lo podrido y salen bobos utiles a defenderlo,amargadado,kevin m allin. (gg),colombia,es,"OTROCUAL ESCINODEGOA Carlosamayar hahahaha The best way to wash his hands The fault is mine, he remembers when he had to look for him in the secretary of health to lick a poor fool just like Nono is denounced because he loved it is a pest in the mouth he has everything rotten and fools come out useful to defend it",0.36,0.44000000000000006
2023-02-01 05:20:45+00:00,"detienen a exfuncionario de la secretaria de salud de tabasco acusado de desvio de recursos
latinus informacionparati
httpstco5zkqj2kbbe",latinus_us,latinus,unknown,es,They arrested the official of the Secretary of Health of Tabasco accused of device from Latin resources information for,0.0,0.0
2023-06-25 04:33:05+00:00,la alcaldia de barranquilla y su secretaria de salud en alianza con las eps educando a las madres embarazadas  para evitar la diabetes gestacional con el apoyo de salud total eps y house care medical ips con su programa madre canguro httpstcobbri22n4lt,housecareips,house care medical ips,"cra. 42 #75b - 196, las merced",es,The Mayor of Barranquilla and its Secretary of Health in alliance with them is educating pregnant mothers to avoid gestational diabetes with total health support is and House Care Medical is with their mother Ganguro program,0.1111111111111111,0.4166666666666667
2023-06-06 15:43:02+00:00,como para que quieren construir un nuevo hospital del issste no seria mejor rehabilitar equipar y reabastecer el que ya esta en la av ruiz cortines ,arturoroman,arturo roman,a lado del camino,es,"As if they want to build a new ISSSTE hospital, it would not be better to rehabilitate equalizing and replenishing the one in the Av Ruiz Cortinas",0.3181818181818182,0.4772727272727273
2023-05-29 20:11:32+00:00,"conoce sobre la dimension de planeacion y contratacion de la secretaria de salud 

en esta area se realizan procesos de manera precontractual en las hojas de vida de los diferentes contratistas del talento humano los cuales hacen parte de la secretaria de salud  httpstcokmvqnvzku0",alcaldiapalmira,alcaldia de palmira,"palmira, colombia",es,"Learn about the planning and hiring dimension of the Secretary of Health In this area, processes are carried out pre -contractual in the resumes of the different contractors of human talent which are part of the Secretary of Health",0.0,0.35
2023-05-11 12:24:01+00:00,"lajs68 viririos petrogustavo si los tuvieras ya los hubieras presentado solo descalificas a lo p3nd3j0

la supuesta alza del salario minimo y la ley de outsourcing solo han servido para sacarle mas  a los empresarios en impuestos no ha impactado a los empleados mas que en su cotizacion al imssinflacion",jorgehe35232594,jorge herrera,unknown,es,Petrogustavo glass if you had them you would have already presented them only disqualify the alleged rise in the minimum salary and the Outsourcing Law have only served to get more taxes in taxes has not impacted employees more than in their price to IMSSinflation,0.18,0.62
2023-06-22 00:38:29+00:00,juliorios abrahamvanaya issstemx qepd ,nightreader2010,rebe rc   ,algun lugar del mundo,es,Juliorios Abrahamvanaya isstemx knows,0.0,0.0
2023-05-07 21:34:34+00:00,locatelmx sacmexcdmx me apoyan con tapa de coladera en periferico sur entre nauholin y av rio chico teatro independencia imss adjunto imagen de donde se localiza dicha coladera httpstcoz64xwzynq8,petro_vi,viry targaryen ,"mexico, me",es,Locatelmx Sacmexcdmx support me with a southern peripheral lid between Nauholin and Av Rio Chic,0.0,0.0
2023-05-18 19:08:27+00:00,"con la asesoria del inegiinforma la ssdurango realizo las mesas de trabajo con el imss el durangoissste y el imssbienestar para la micro regionalizacion del programa de vacunacion universal del estado de durango
ogascab aleveladrn chysal gobdgo httpstcocfin6eyfdf",efrain_limones,efrain limones,"victoria de durnago, dgo",es,"With the Inegiinorma advisor, the SSDURANGO made the work tables with the IMSS the Durangoisste and the IMSSBienestar for the micro regionalization of the universal vaccination program of the state of Durando Ogascab",0.0,0.0
2023-05-21 21:22:09+00:00,jmuvdi drcata lo que he escuchado de cuando uno pregunta por que no visitan a los teguas sacamuelas es que como ellos no son profesionales a ellos no les aplica la vigilancia de la secretaria de salud sino la justicia ordinaria  o sea la impunidad total ,arsam_9,arsam,colombia,es,Mundi deals what I have heard from when one asks why they do not visit the leagues Sacamuelas is that since they are not professionals to them do not apply the surveillance of the Secretary of Health but the ordinary justice or the total impunity,-0.125,0.625
2023-05-05 23:40:00+00:00," nacional   imss reporta aumento en creacion de empleos

el instituto mexicano del seguro social anuncio la creacion de 447 mil 395 nuevos puestos de trabajo en el primer cuatrimestre de 2023 lo que supone un aumento del 21

httpstcojsw64d0isv",infoinfusiondgo,infusion,"durango, dgo. mexico",es,National IMSS reports an increase in jobs creation The Mexican Social Security Institute announced the creation of a thousand new jobs in the first four -month period of what is an increase in,0.10492424242424242,0.21363636363636362
2023-05-10 14:35:00+00:00,guacamayanleaks imssbienestar ricardomonreala zoerobledo tuimss y como y de donde tiene la hija de ricardomonreala una gasolinera como le hacen,en_la_bici,gabby_on_the_bike,unknown,es,macamayanleaks imsbienestar ricardomonreala zoerobledo timss and how and where has a ricardomonreala daughter a gas station as they do,0.0,0.0
2023-06-22 17:09:06+00:00,esperando a que pasen a la gordi a operacion ya llevamos una hora y esto parece el imss  httpstcomdrc355wwt,lesliehazzel,leslie ruiz,unknown,es,Waiting for them to go to the Gordi to Operation we have been an IMSS,0.0,0.0
2023-06-15 17:07:26+00:00,exquilon matchbox3a laoximoron gatitosvsdesig tuimss alfredojalife castaneda es zurdo y jalife esta en lo correcto,piccucho, alex s.a.,unknown,es,Exquilon LaOximoron Gatitosvsdesig Tuimss Alfredalife Costanera is left -handed and Life is correct,0.0,0.0
2023-04-29 00:58:17+00:00,blancasmadrigal tuimss lopezobrador zoerobledo asi su mejor que dinamarca asesinos indolentes httpstco11r0c13whi,amadorbech,carolina amador,unknown,es,White,0.0,0.0
2023-05-26 13:40:00+00:00,"buenosdiaspuebla solicita sergiosalomonc a la delegada del imsspue informe sobre colapso de techo en el hospital de cuautlancingo puebla imss tuimss zoerobledo gobpuebla marioriestra 

httpstcowomig5d6ts",espaciolibrepue,espacio libre puebla,"puebla, mexico",es,Gooddias Puebla requests Sergiosalomon from the IMSSPUE delegate report on ceiling collapse at the Cuautlancingo Hospital Puebla Imss Timss Zoerobledo Gobpuebla Marioriestra,0.0,0.0
2023-01-11 20:17:07+00:00,acabo de hacer un descubrimiento que chingados hace servando gomez martinez la tuta viejo lider y fundador de los caballeros templarios cuando era joven en un cartel oficial de la secretaria de salud nacional httpstcovzb9eb0t94,carlosandrebm,carlos andre,"el mante, tamaulipas",es,I just made a discovery that Chingados does observing Gómez Martinez the old leader leader and founder of the Templar Knights when he was young in an official poster of the Secretary of National Health,0.1,0.30000000000000004
2023-06-26 14:16:46+00:00,tuimss comunicacion social para indica que coord cancun me comunica pero ellos no saben quienes son dr sergio guerra y mtro leandro gongora indican que llame al hospital 17 en el hospital tampoco saben donde estan zoerobledo tu lo puedes hacer tus subalternos no atienden,mb_tatias,guadalupe huerta,unknown,es,Tuimss Social Communication indicates that Cord Cancan communicates to me but they do not know who they are dr,0.03333333333333333,0.06666666666666667
2023-06-03 12:02:46+00:00,maralezama lopezobrador tuimss zoerobledo gobiernomx urge que vengan a fumigar en la lombardo toledano en cancun con la lluvia hay  muchos moscos,rodolfo1fierro,fcr01,unknown,es,MARALEZAMA LOPEZOBRADOR TUIMSS ZOEROBLEDO GOVERNMENT URGE THAT COME TO FUMIGA IN THE TOLERATED BOMBEMENT IN THE CANCAN WITH THE RAIN THERE ARE MANY FOSCAS,0.5,0.5
2023-05-24 21:10:22+00:00,lo que callamos en el imss httpstcoo6widjyosr,berberkv,kevin berber,"toluca, mexico",es,What we shut up in the IMSS,0.0,0.0
2023-02-04 17:30:28+00:00,cristinaplazasm lo interesante es que fue declarada insubsistente cuando era secretaria de salud en la alcaldia de bogota pero el hombre es el unico animal que se tropieza dos veces con la misma piedra,chapi4,juan pablo guerrero,unknown,es,Cristinaplazasm The interesting thing is that it was declared unsubstantiated when he was Secretary of Health in the Mayor of Bocota but man is the only animal that stumbles twice with the same stone,0.16666666666666666,0.5416666666666666
