date,drug1,drug2,drug3,drug4,drug5,drug6,drug7,drug8,drug1_sales,drug2_sales,drug3_sales,drug4_sales,drug5_sales,drug6_sales,drug7_sales,drug8_sales
2/7/2019,2.33,5.132,4.5,42.6,11.0,0.0,22.0,1.0,2330.0,4105.599999999999,6750.0,25560.0,6050.0,0.0,9900.0,900.0
2/8/2019,2.0,6.373,7.0,50.2,9.0,3.0,12.0,5.0,2000.0,5098.4,10500.0,30120.0,4950.0,30000.0,5400.0,4500.0
2/9/2019,6.68,7.383,5.0,51.65,10.0,0.0,11.0,1.0,6680.0,5906.399999999999,7500.0,30990.0,5500.0,0.0,4950.0,900.0
2/10/2019,3.34,7.119,3.35,43.2,9.0,0.0,0.0,1.2,3340.0,5695.199999999999,5025.0,25920.0,4950.0,0.0,0.0,1080.0
2/11/2019,8.0,7.469,6.15,30.0,10.0,0.0,5.0,3.0,8000.0,5975.2,9225.0,18000.0,5500.0,0.0,2250.0,2700.0
2/12/2019,6.66,3.34,0.0,34.6,8.2,0.0,6.0,0.5,6660.0,2671.9999999999995,0.0,20760.0,4510.0,0.0,2700.0,450.0
2/13/2019,4.0,4.01,1.0,27.2,16.0,0.0,8.0,2.0,4000.0,3207.9999999999995,1500.0,16320.0,8800.0,0.0,3600.0,1800.0
2/14/2019,2.33,6.517,3.15,54.5,9.0,0.0,7.0,3.0,2330.0,5213.599999999999,4725.0,32700.0,4950.0,0.0,3150.0,2700.0
2/15/2019,5.34,5.0,12.5,52.05,16.0,0.0,3.0,2.0,5340.0,3999.9999999999995,18750.0,31230.0,8800.0,0.0,1350.0,1800.0
2/16/2019,6.34,6.02,5.0,36.4,8.0,0.0,6.0,3.0,6340.0,4815.999999999999,7500.0,21840.0,4400.0,0.0,2700.0,2700.0
2/17/2019,2.34,4.416,4.0,15.162,11.2,0.0,0.0,3.1,2340.0,3532.7999999999997,6000.0,9097.2,6160.0,0.0,0.0,2790.0
2/18/2019,3.34,2.076,3.6,27.4,7.0,0.0,10.0,0.0,3340.0,1660.7999999999997,5400.0,16440.0,3850.0,0.0,4500.0,0.0
2/19/2019,3.33,4.33,1.5,27.4,15.0,2.0,6.0,3.0,3330.0,3463.9999999999995,2250.0,16440.0,8250.0,20000.0,2700.0,2700.0
2/20/2019,2.34,4.779,3.3,30.6,14.0,0.0,7.0,3.0,2340.0,3823.1999999999994,4950.0,18360.0,7700.0,0.0,3150.0,2700.0
2/21/2019,1.66,5.0,2.1,45.4,15.0,1.0,5.0,2.0,1660.0,3999.9999999999995,3150.0,27240.0,8250.0,10000.0,2250.0,1800.0
2/22/2019,2.33,2.0,1.2,16.0,5.0,0.0,1.0,2.0,2330.0,1599.9999999999998,1800.0,9600.0,2750.0,0.0,450.0,1800.0
2/23/2019,5.01,2.44,3.2,38.2,13.0,0.0,0.0,1.3,5010.0,1951.9999999999998,4800.0,22920.0,7150.0,0.0,0.0,1170.0
2/24/2019,4.34,4.01,1.5,19.0,2.0,0.0,2.0,2.0,4340.0,3207.9999999999995,2250.0,11400.0,1100.0,0.0,900.0,1800.0
2/25/2019,5.34,1.423,3.0,25.2,4.0,2.0,2.0,3.0,5340.0,1138.3999999999999,4500.0,15120.0,2200.0,20000.0,900.0,2700.0
2/26/2019,2.33,3.83,5.15,27.0,8.0,0.0,3.0,3.0,2330.0,3063.9999999999995,7725.000000000001,16200.0,4400.0,0.0,1350.0,2700.0
2/27/2019,5.0,0.67,1.2,13.4,9.0,0.0,1.0,7.5,5000.0,536.0,1800.0,8040.0,4950.0,0.0,450.0,6750.0
2/28/2019,0.67,3.33,4.0,34.0,2.0,1.0,35.0,3.0,670.0,2663.9999999999995,6000.0,20400.0,1100.0,10000.0,15750.0,2700.0
3/1/2019,1.33,3.821,2.5,22.2,12.0,0.0,6.0,2.0,1330.0,3056.7999999999997,3750.0,13320.0,6600.0,0.0,2700.0,1800.0
3/2/2019,4.01,1.33,4.0,46.0,9.0,3.0,0.0,5.0,4010.0,1064.0,6000.0,27600.0,4950.0,30000.0,0.0,4500.0
3/3/2019,8.0,4.01,1.0,20.0,5.0,0.0,10.0,0.4,8000.0,3207.9999999999995,1500.0,12000.0,2750.0,0.0,4500.0,360.0
3/4/2019,5.33,2.67,7.0,41.0,3.0,0.0,5.0,2.0,5330.0,2135.9999999999995,10500.0,24600.0,1650.0,0.0,2250.0,1800.0
3/5/2019,3.01,2.33,0.2,20.0,8.0,3.0,6.0,5.3,3010.0,1863.9999999999998,300.0,12000.0,4400.0,30000.0,2700.0,4770.0
3/6/2019,0.34,1.396,0.7,31.0,17.0,1.0,5.0,3.0,340.0,1116.7999999999997,1050.0,18600.0,9350.0,10000.0,2250.0,2700.0
3/7/2019,7.33,2.076,4.25,10.0,24.0,0.0,0.0,4.0,7330.0,1660.7999999999997,6375.0,6000.0,13200.0,0.0,0.0,3600.0
3/8/2019,2.33,3.34,0.2,33.7,4.0,1.0,0.0,4.3,2330.0,2671.9999999999995,300.0,20220.0,2200.0,10000.0,0.0,3870.0
3/9/2019,6.34,1.67,4.0,45.2,11.0,0.0,7.0,5.0,6340.0,1335.9999999999998,6000.0,27120.0,6050.0,0.0,3150.0,4500.0
3/10/2019,5.83,3.087,5.35,51.0,5.0,0.0,3.0,9.0,5830.0,2469.6,8024.999999999999,30600.0,2750.0,0.0,1350.0,8100.0
3/11/2019,14.66,3.67,2.5,26.4,10.0,3.0,11.0,3.0,14660.0,2935.9999999999995,3750.0,15840.0,5500.0,30000.0,4950.0,2700.0
3/12/2019,4.33,3.373,1.5,31.85,12.0,0.0,7.0,2.0,4330.0,2698.3999999999996,2250.0,19110.0,6600.0,0.0,3150.0,1800.0
3/13/2019,2.67,4.34,6.0,22.0,10.0,0.0,8.0,4.0,2670.0,3471.9999999999995,9000.0,13200.0,5500.0,0.0,3600.0,3600.0
3/14/2019,4.0,5.67,0.2,47.2,12.0,1.0,27.0,6.0,4000.0,4535.999999999999,300.0,28320.0,6600.0,10000.0,12150.0,5400.0
3/15/2019,2.83,1.34,3.0,40.0,7.0,1.0,20.0,5.0,2830.0,1072.0,4500.0,24000.0,3850.0,10000.0,9000.0,4500.0
3/16/2019,8.34,0.837,5.0,29.0,9.0,0.0,5.0,7.0,8340.0,669.5999999999999,7500.0,17400.0,4950.0,0.0,2250.0,6300.0
3/17/2019,6.68,3.723,2.0,55.0,6.0,0.0,10.0,5.0,6680.0,2978.3999999999996,3000.0,33000.0,3300.0,0.0,4500.0,4500.0
3/18/2019,2.33,0.835,2.1,23.0,11.0,0.0,1.0,9.0,2330.0,667.9999999999999,3150.0,13800.0,6050.0,0.0,450.0,8100.0
3/19/2019,9.0,3.33,1.5,26.2,10.0,1.0,2.0,8.0,9000.0,2663.9999999999995,2250.0,15720.0,5500.0,10000.0,900.0,7200.0
3/20/2019,5.67,2.0,2.0,28.9,8.2,0.0,19.0,5.0,5670.0,1599.9999999999998,3000.0,17340.0,4510.0,0.0,8550.0,4500.0
3/21/2019,2.33,1.423,0.0,18.8,13.0,0.0,6.0,5.0,2330.0,1138.3999999999999,0.0,11280.0,7150.0,0.0,2700.0,4500.0
3/22/2019,4.66,7.043,1.1,41.0,13.0,0.0,29.0,6.0,4660.0,5634.4,1650.0000000000002,24600.0,7150.0,0.0,13050.0,5400.0
3/23/2019,6.0,3.36,4.25,15.5,7.0,0.0,1.0,5.0,6000.0,2687.9999999999995,6375.0,9300.0,3850.0,0.0,450.0,4500.0
3/24/2019,6.0,2.67,3.0,43.2,6.2,1.0,16.0,10.0,6000.0,2135.9999999999995,4500.0,25920.0,3410.0,10000.0,7200.0,9000.0
3/25/2019,4.84,4.523,6.0,27.0,11.0,1.0,6.0,6.0,4840.0,3618.399999999999,9000.0,16200.0,6050.0,10000.0,2700.0,5400.0
3/26/2019,4.0,5.51,3.0,36.0,11.0,0.0,19.0,9.0,4000.0,4407.999999999999,4500.0,21600.0,6050.0,0.0,8550.0,8100.0
3/27/2019,6.34,7.769,3.0,25.6,12.0,1.0,0.0,9.0,6340.0,6215.199999999999,4500.0,15360.0,6600.0,10000.0,0.0,8100.0
3/28/2019,1.33,6.43,1.4,14.0,6.0,0.0,7.0,1.0,1330.0,5143.999999999999,2100.0,8400.0,3300.0,0.0,3150.0,900.0
3/29/2019,3.0,4.298,4.0,25.3,10.0,0.0,16.0,9.2,3000.0,3438.3999999999996,6000.0,15180.0,5500.0,0.0,7200.0,8280.0
3/30/2019,4.66,10.68,1.1,18.0,11.0,1.0,0.0,6.1,4660.0,8543.999999999998,1650.0000000000002,10800.0,6050.0,10000.0,0.0,5490.0
3/31/2019,7.0,4.564,1.5,27.0,8.0,1.0,5.0,9.2,7000.0,3651.1999999999994,2250.0,16200.0,4400.0,10000.0,2250.0,8280.0
4/1/2019,3.01,1.703,3.0,34.65,12.0,0.0,5.0,5.0,3010.0,1362.3999999999999,4500.0,20790.0,6600.0,0.0,2250.0,4500.0
4/2/2019,7.67,1.33,3.0,24.0,7.0,0.0,10.0,8.0,7670.0,1064.0,4500.0,14400.0,3850.0,0.0,4500.0,7200.0
4/3/2019,5.33,5.099,1.5,18.3,12.0,0.0,4.0,9.3,5330.0,4079.1999999999994,2250.0,10980.0,6600.0,0.0,1800.0,8370.0
4/4/2019,4.5,2.226,8.0,39.0,8.0,1.0,13.0,15.0,4500.0,1780.7999999999997,12000.0,23400.0,4400.0,10000.0,5850.0,13500.0
4/5/2019,6.34,4.198,4.0,25.2,7.0,0.0,3.0,4.0,6340.0,3358.3999999999996,6000.0,15120.0,3850.0,0.0,1350.0,3600.0
4/6/2019,3.34,6.01,3.0,13.2,13.0,0.0,16.0,9.3,3340.0,4807.999999999999,4500.0,7920.0,7150.0,0.0,7200.0,8370.0
4/7/2019,6.0,5.119,4.0,19.0,3.0,0.0,0.0,7.0,6000.0,4095.1999999999994,6000.0,11400.0,1650.0,0.0,0.0,6300.0
4/8/2019,5.0,4.35,3.3,10.0,8.2,0.0,4.0,3.0,5000.0,3479.999999999999,4950.0,6000.0,4510.0,0.0,1800.0,2700.0
4/9/2019,2.83,2.0,1.0,12.0,10.0,0.0,3.0,5.0,2830.0,1599.9999999999998,1500.0,7200.0,5500.0,0.0,1350.0,4500.0
4/10/2019,2.34,2.746,2.0,34.0,16.2,3.0,9.0,8.0,2340.0,2196.7999999999997,3000.0,20400.0,8910.0,30000.0,4050.0,7200.0
4/11/2019,7.33,6.156,2.0,15.9,15.0,0.0,7.0,8.0,7330.0,4924.799999999999,3000.0,9540.0,8250.0,0.0,3150.0,7200.0
4/12/2019,4.33,4.373,4.1,16.6,16.0,0.0,6.0,7.0,4330.0,3498.3999999999996,6149.999999999999,9960.0,8800.0,0.0,2700.0,6300.0
4/13/2019,4.5,4.134,1.1,14.0,4.0,0.0,6.0,4.0,4500.0,3307.2,1650.0000000000002,8400.0,2200.0,0.0,2700.0,3600.0
4/14/2019,4.0,4.406,1.0,23.0,3.0,1.0,7.0,5.5,4000.0,3524.7999999999993,1500.0,13800.0,1650.0,10000.0,3150.0,4950.0
4/15/2019,4.66,6.0,5.3,8.8,17.0,2.0,3.0,5.0,4660.0,4799.999999999999,7950.0,5280.0,9350.0,20000.0,1350.0,4500.0
4/16/2019,2.0,2.67,2.0,27.2,12.0,3.0,1.0,3.0,2000.0,2135.9999999999995,3000.0,16320.0,6600.0,30000.0,450.0,2700.0
4/17/2019,7.0,4.0,1.25,13.5,11.0,1.0,24.0,5.0,7000.0,3199.9999999999995,1875.0,8100.0,6050.0,10000.0,10800.0,4500.0
4/18/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/19/2019,3.34,2.743,1.5,25.0,17.0,0.0,6.0,2.0,3340.0,2194.3999999999996,2250.0,15000.0,9350.0,0.0,2700.0,1800.0
4/20/2019,9.0,3.769,1.5,22.4,12.0,3.0,0.0,6.0,9000.0,3015.2,2250.0,13440.0,6600.0,30000.0,0.0,5400.0
4/21/2019,3.84,4.845,3.0,21.0,11.0,0.0,2.0,12.2,3840.0,3875.999999999999,4500.0,12600.0,6050.0,0.0,900.0,10980.0
4/22/2019,8.67,1.66,4.5,51.0,12.0,0.0,31.0,9.0,8670.0,1327.9999999999998,6750.0,30600.0,6600.0,0.0,13950.0,8100.0
4/23/2019,9.0,0.34,6.1,18.4,6.0,1.0,4.0,2.0,9000.0,272.0,9150.0,11040.0,3300.0,10000.0,1800.0,1800.0
4/24/2019,2.34,4.747,3.0,39.1,13.0,3.0,12.0,2.0,2340.0,3797.5999999999995,4500.0,23460.0,7150.0,30000.0,5400.0,1800.0
4/25/2019,14.01,3.59,2.0,15.0,17.0,1.0,7.0,5.4,14010.0,2871.9999999999995,3000.0,9000.0,9350.0,10000.0,3150.0,4860.0
4/26/2019,6.34,1.68,3.25,32.6,6.0,0.0,1.0,11.0,6340.0,1343.9999999999998,4875.0,19560.0,3300.0,0.0,450.0,9900.0
4/27/2019,17.34,2.497,3.1,25.2,13.0,1.0,7.0,7.0,17340.0,1997.5999999999997,4650.0,15120.0,7150.0,10000.0,3150.0,6300.0
4/28/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/29/2019,5.33,6.367,2.6,27.6,5.0,0.0,0.0,3.0,5330.0,5093.599999999999,3900.0,16560.0,2750.0,0.0,0.0,2700.0
4/30/2019,2.0,1.407,8.0,22.0,13.0,2.0,28.0,8.4,2000.0,1125.6,12000.0,13200.0,7150.0,20000.0,12600.0,7560.0
5/1/2019,2.34,4.02,1.0,8.0,1.0,0.0,1.0,3.0,2340.0,3215.999999999999,1500.0,4800.0,550.0,0.0,450.0,2700.0
5/2/2019,1.68,5.429,5.5,20.0,15.0,1.0,3.0,9.0,1680.0,4343.2,8250.0,12000.0,8250.0,10000.0,1350.0,8100.0
5/3/2019,4.01,2.34,3.0,24.0,11.0,3.0,16.0,8.0,4010.0,1871.9999999999995,4500.0,14400.0,6050.0,30000.0,7200.0,7200.0
5/4/2019,9.0,5.43,4.25,25.0,5.0,1.0,16.0,9.0,9000.0,4343.999999999999,6375.0,15000.0,2750.0,10000.0,7200.0,8100.0
5/5/2019,7.0,2.42,4.2,31.0,2.0,0.0,0.0,5.0,7000.0,1935.9999999999998,6300.0,18600.0,1100.0,0.0,0.0,4500.0
5/6/2019,4.68,0.066,2.0,23.0,11.0,2.0,9.0,3.0,4680.0,52.8,3000.0,13800.0,6050.0,20000.0,4050.0,2700.0
5/7/2019,2.66,5.519,1.0,33.4,19.0,0.0,6.0,5.0,2660.0,4415.2,1500.0,20040.0,10450.0,0.0,2700.0,4500.0
5/8/2019,9.0,4.033,3.0,13.0,15.0,2.0,20.0,0.0,9000.0,3226.3999999999996,4500.0,7800.0,8250.0,20000.0,9000.0,0.0
5/9/2019,5.0,2.33,2.1,12.5,10.0,1.0,31.0,4.0,5000.0,1863.9999999999998,3150.0,7500.0,5500.0,10000.0,13950.0,3600.0
5/10/2019,5.0,1.34,5.5,11.6,13.0,2.0,26.0,2.0,5000.0,1072.0,8250.0,6960.0,7150.0,20000.0,11700.0,1800.0
5/11/2019,5.34,5.0,5.5,16.8,9.0,0.0,12.0,5.0,5340.0,3999.9999999999995,8250.0,10080.0,4950.0,0.0,5400.0,4500.0
5/12/2019,4.67,1.68,3.1,38.8,2.0,1.0,19.0,5.0,4670.0,1343.9999999999998,4650.0,23280.0,1100.0,10000.0,8550.0,4500.0
5/13/2019,5.0,4.527,2.0,26.2,11.0,0.0,11.0,3.0,5000.0,3621.5999999999995,3000.0,15720.0,6050.0,0.0,4950.0,2700.0
5/14/2019,6.67,4.363,4.0,25.0,5.0,0.0,11.0,3.0,6670.0,3490.3999999999996,6000.0,15000.0,2750.0,0.0,4950.0,2700.0
5/15/2019,4.0,1.066,4.15,28.4,7.0,0.0,5.0,3.0,4000.0,852.8,6225.000000000001,17040.0,3850.0,0.0,2250.0,2700.0
5/16/2019,5.0,1.067,2.0,12.0,9.0,1.0,16.29166667,5.0,5000.0,853.5999999999998,3000.0,7200.0,4950.0,10000.0,7331.2500015000005,4500.0
5/17/2019,2.66,1.66,2.4,28.0,18.0,2.0,4.0,2.2,2660.0,1327.9999999999998,3600.0,16800.0,9900.0,20000.0,1800.0,1980.0000000000002
5/18/2019,10.0,0.34,5.1,14.0,9.0,2.0,5.0,3.0,10000.0,272.0,7649.999999999999,8400.0,4950.0,20000.0,2250.0,2700.0
5/19/2019,6.67,5.0,4.0,26.4,9.0,0.0,9.0,4.2,6670.0,3999.9999999999995,6000.0,15840.0,4950.0,0.0,4050.0,3780.0
5/20/2019,3.67,6.396,5.0,21.3,11.0,4.0,13.0,5.0,3670.0,5116.799999999999,7500.0,12780.0,6050.0,40000.0,5850.0,4500.0
5/21/2019,5.34,4.0,5.1,17.6,12.2,0.0,1.0,7.0,5340.0,3199.9999999999995,7649.999999999999,10560.0,6710.0,0.0,450.0,6300.0
5/22/2019,8.16,2.836,3.15,28.2,8.0,0.0,9.0,5.0,8160.0,2268.7999999999997,4725.0,16920.0,4400.0,0.0,4050.0,4500.0
5/23/2019,2.33,3.34,2.0,26.1,4.0,0.0,10.0,6.0,2330.0,2671.9999999999995,3000.0,15660.0,2200.0,0.0,4500.0,5400.0
5/24/2019,5.34,3.703,3.0,36.2,8.0,1.0,5.0,3.0,5340.0,2962.3999999999996,4500.0,21720.0,4400.0,10000.0,2250.0,2700.0
5/25/2019,11.0,3.34,4.1,35.0,4.0,0.0,16.0,2.0,11000.0,2671.9999999999995,6149.999999999999,21000.0,2200.0,0.0,7200.0,1800.0
5/26/2019,6.33,5.31,2.0,30.0,2.6,0.0,11.0,6.0,6330.0,4247.999999999999,3000.0,18000.0,1430.0,0.0,4950.0,5400.0
5/27/2019,4.67,0.67,1.2,19.0,8.0,0.0,0.0,2.0,4670.0,536.0,1800.0,11400.0,4400.0,0.0,0.0,1800.0
5/28/2019,4.33,3.99,6.3,18.2,10.0,2.0,5.0,6.0,4330.0,3191.9999999999995,9450.0,10920.0,5500.0,20000.0,2250.0,5400.0
5/29/2019,5.5,2.34,4.05,15.0,10.0,1.0,0.0,3.0,5500.0,1871.9999999999995,6075.0,9000.0,5500.0,10000.0,0.0,2700.0
5/30/2019,5.0,0.34,3.4,17.2,5.0,0.0,6.0,4.0,5000.0,272.0,5100.0,10320.0,2750.0,0.0,2700.0,3600.0
5/31/2019,5.99,3.363,1.0,22.662,2.0,0.0,2.0,5.0,5990.0,2690.3999999999996,1500.0,13597.199999999999,1100.0,0.0,900.0,4500.0
6/1/2019,3.0,1.34,6.0,21.4,1.0,0.0,8.0,4.0,3000.0,1072.0,9000.0,12840.0,550.0,0.0,3600.0,3600.0
6/2/2019,4.0,2.66,3.05,28.0,4.0,1.0,6.0,4.0,4000.0,2128.0,4575.0,16800.0,2200.0,10000.0,2700.0,3600.0
6/3/2019,0.33,2.505,4.0,15.4,4.0,0.0,5.0,10.0,330.0,2003.9999999999995,6000.0,9240.0,2200.0,0.0,2250.0,9000.0
6/4/2019,6.34,2.823,5.35,28.2,9.0,1.0,12.0,5.0,6340.0,2258.3999999999996,8024.999999999999,16920.0,4950.0,10000.0,5400.0,4500.0
6/5/2019,5.0,1.77,2.1,26.1,7.0,0.0,1.0,2.0,5000.0,1415.9999999999998,3150.0,15660.0,3850.0,0.0,450.0,1800.0
6/6/2019,7.67,2.076,6.35,27.0,7.0,2.0,11.0,4.0,7670.0,1660.7999999999997,9525.0,16200.0,3850.0,20000.0,4950.0,3600.0
6/7/2019,6.0,2.67,2.0,22.0,6.0,0.0,16.0,0.0,6000.0,2135.9999999999995,3000.0,13200.0,3300.0,0.0,7200.0,0.0
6/8/2019,3.0,3.66,1.0,22.4,12.0,0.0,0.0,2.1,3000.0,2927.9999999999995,1500.0,13440.0,6600.0,0.0,0.0,1890.0
6/9/2019,9.33,1.033,8.0,16.5,7.0,4.0,0.0,5.0,9330.0,826.3999999999999,12000.0,9900.0,3850.0,40000.0,0.0,4500.0
6/10/2019,3.0,1.34,2.0,15.0,7.0,0.0,6.0,12.0,3000.0,1072.0,3000.0,9000.0,3850.0,0.0,2700.0,10800.0
6/11/2019,11.34,3.33,10.5,25.0,9.0,0.0,7.0,6.0,11340.0,2663.9999999999995,15750.0,15000.0,4950.0,0.0,3150.0,5400.0
6/12/2019,8.0,3.406,1.0,16.2,11.0,0.0,1.0,7.0,8000.0,2724.7999999999997,1500.0,9720.0,6050.0,0.0,450.0,6300.0
6/13/2019,0.68,3.02,0.25,19.4,2.0,0.0,2.0,9.0,680.0,2415.9999999999995,375.0,11640.0,1100.0,0.0,900.0,8100.0
6/14/2019,3.18,3.35,3.0,15.0,2.0,1.0,0.0,6.0,3180.0,2679.9999999999995,4500.0,9000.0,1100.0,10000.0,0.0,5400.0
6/15/2019,7.0,3.463,5.0,15.0,13.0,0.0,7.0,8.0,7000.0,2770.3999999999996,7500.0,9000.0,7150.0,0.0,3150.0,7200.0
6/16/2019,4.0,5.35,3.0,18.0,2.0,0.0,0.0,9.0,4000.0,4279.999999999999,4500.0,10800.0,1100.0,0.0,0.0,8100.0
6/17/2019,6.66,4.66,3.0,18.0,6.0,0.0,2.0,2.34,6660.0,3727.9999999999995,4500.0,10800.0,3300.0,0.0,900.0,2106.0
6/18/2019,5.0,4.21,3.0,29.5,8.0,0.0,2.0,12.1,5000.0,3367.9999999999995,4500.0,17700.0,4400.0,0.0,900.0,10890.0
6/19/2019,3.67,3.033,3.0,18.0,6.0,1.0,2.0,5.5,3670.0,2426.3999999999996,4500.0,10800.0,3300.0,10000.0,900.0,4950.0
6/20/2019,5.0,4.363,3.0,15.0,9.0,4.0,0.0,4.0,5000.0,3490.3999999999996,4500.0,9000.0,4950.0,40000.0,0.0,3600.0
6/21/2019,3.0,2.33,3.0,24.8,8.0,3.0,4.0,6.0,3000.0,1863.9999999999998,4500.0,14880.0,4400.0,30000.0,1800.0,5400.0
6/22/2019,3.0,4.0,0.0,25.0,11.0,2.0,12.0,5.0,3000.0,3199.9999999999995,0.0,15000.0,6050.0,20000.0,5400.0,4500.0
6/23/2019,9.33,4.792,5.5,18.2,1.0,0.0,10.0,1.0,9330.0,3833.5999999999995,8250.0,10920.0,550.0,0.0,4500.0,900.0
6/24/2019,10.0,4.68,3.1,19.0,9.0,3.0,3.0,7.0,10000.0,3743.999999999999,4650.0,11400.0,4950.0,30000.0,1350.0,6300.0
6/25/2019,2.34,2.638,5.0,12.0,10.0,1.0,0.0,3.0,2340.0,2110.3999999999996,7500.0,7200.0,5500.0,10000.0,0.0,2700.0
6/26/2019,2.0,3.44,1.0,11.6,5.0,1.0,0.0,5.0,2000.0,2751.9999999999995,1500.0,6960.0,2750.0,10000.0,0.0,4500.0
6/27/2019,8.16,6.33,4.0,15.0,5.0,1.0,7.0,2.0,8160.0,5063.999999999999,6000.0,9000.0,2750.0,10000.0,3150.0,1800.0
6/28/2019,4.33,1.496,2.0,15.0,5.0,0.0,2.0,3.0,4330.0,1196.7999999999997,3000.0,9000.0,2750.0,0.0,900.0,2700.0
6/29/2019,1.18,5.7,5.0,18.3,2.0,0.0,5.0,2.0,1180.0,4559.999999999999,7500.0,10980.0,1100.0,0.0,2250.0,1800.0
6/30/2019,6.0,6.159,0.0,40.0,5.0,0.0,11.0,5.0,6000.0,4927.199999999999,0.0,24000.0,2750.0,0.0,4950.0,4500.0
7/1/2019,5.33,2.0,1.0,14.0,7.0,0.0,8.0,4.0,5330.0,1599.9999999999998,1500.0,8400.0,3850.0,0.0,3600.0,3600.0
7/2/2019,5.66,3.012,4.0,14.0,9.0,0.0,1.0,4.3,5660.0,2409.5999999999995,6000.0,8400.0,4950.0,0.0,450.0,3870.0
7/3/2019,4.0,2.849,4.0,30.05,9.0,0.0,1.0,4.0,4000.0,2279.2,6000.0,18030.0,4950.0,0.0,450.0,3600.0
7/4/2019,5.33,1.67,0.0,13.0,7.0,1.0,3.0,6.5,5330.0,1335.9999999999998,0.0,7800.0,3850.0,10000.0,1350.0,5850.0
7/5/2019,4.33,3.08,4.0,20.0,11.0,0.0,0.0,2.0,4330.0,2463.9999999999995,6000.0,12000.0,6050.0,0.0,0.0,1800.0
7/6/2019,4.34,1.703,3.0,16.0,2.0,0.0,1.0,3.0,4340.0,1362.3999999999999,4500.0,9600.0,1100.0,0.0,450.0,2700.0
7/7/2019,5.66,6.463,3.0,25.0,2.0,0.0,3.0,5.0,5660.0,5170.4,4500.0,15000.0,1100.0,0.0,1350.0,4500.0
7/8/2019,6.0,4.373,2.0,21.4,9.2,1.0,4.0,4.0,6000.0,3498.3999999999996,3000.0,12840.0,5060.0,10000.0,1800.0,3600.0
7/9/2019,2.67,2.703,8.0,15.0,12.0,4.0,3.0,2.0,2670.0,2162.3999999999996,12000.0,9000.0,6600.0,40000.0,1350.0,1800.0
7/10/2019,10.0,5.67,5.0,19.6,10.2,0.0,1.0,4.0,10000.0,4535.999999999999,7500.0,11760.0,5610.0,0.0,450.0,3600.0
7/11/2019,3.33,4.726,4.0,19.0,7.0,0.0,0.0,3.0,3330.0,3780.7999999999993,6000.0,11400.0,3850.0,0.0,0.0,2700.0
7/12/2019,11.0,5.09,4.05,34.0,7.2,0.0,2.0,2.0,11000.0,4071.999999999999,6075.0,20400.0,3960.0,0.0,900.0,1800.0
7/13/2019,5.0,3.417,1.0,17.6,5.0,3.0,0.0,5.0,5000.0,2733.5999999999995,1500.0,10560.0,2750.0,30000.0,0.0,4500.0
7/14/2019,6.0,5.34,4.0,23.0,3.0,0.0,5.0,1.0,6000.0,4271.999999999999,6000.0,13800.0,1650.0,0.0,2250.0,900.0
7/15/2019,7.33,1.67,4.55,24.0,6.0,1.0,0.0,7.0,7330.0,1335.9999999999998,6825.0,14400.0,3300.0,10000.0,0.0,6300.0
7/16/2019,7.0,3.34,3.0,14.0,7.0,0.0,2.0,4.0,7000.0,2671.9999999999995,4500.0,8400.0,3850.0,0.0,900.0,3600.0
7/17/2019,3.99,0.157,2.5,26.0,7.0,1.0,0.0,2.0,3990.0,125.59999999999998,3750.0,15600.0,3850.0,10000.0,0.0,1800.0
7/18/2019,11.0,3.33,1.3,24.0,11.0,0.0,3.0,3.0,11000.0,2663.9999999999995,1950.0,14400.0,6050.0,0.0,1350.0,2700.0
7/19/2019,7.33,5.34,4.0,28.0,15.0,0.0,3.0,7.0,7330.0,4271.999999999999,6000.0,16800.0,8250.0,0.0,1350.0,6300.0
7/20/2019,4.34,4.449,1.0,17.2,4.0,0.0,6.0,2.0,4340.0,3559.1999999999994,1500.0,10320.0,2200.0,0.0,2700.0,1800.0
7/21/2019,6.34,0.363,1.1,16.0,5.0,0.0,1.0,3.0,6340.0,290.4,1650.0000000000002,9600.0,2750.0,0.0,450.0,2700.0
7/22/2019,1.0,2.66,2.0,14.25,10.0,0.0,0.0,6.0,1000.0,2128.0,3000.0,8550.0,5500.0,0.0,0.0,5400.0
7/23/2019,1.34,0.67,5.2,7.25,11.0,0.0,7.0,2.4,1340.0,536.0,7800.0,4350.0,6050.0,0.0,3150.0,2160.0
7/24/2019,8.0,3.769,2.0,30.875,19.0,0.0,2.0,1.0,8000.0,3015.2,3000.0,18525.0,10450.0,0.0,900.0,900.0
7/25/2019,6.0,7.0,5.0,20.0,9.0,1.0,11.0,2.0,6000.0,5599.999999999999,7500.0,12000.0,4950.0,10000.0,4950.0,1800.0
7/26/2019,12.5,4.0,0.1,17.0,12.0,0.0,8.0,3.0,12500.0,3199.9999999999995,150.0,10200.0,6600.0,0.0,3600.0,2700.0
7/27/2019,3.34,0.0,1.0,22.0,6.0,3.0,2.0,3.4,3340.0,0.0,1500.0,13200.0,3300.0,30000.0,900.0,3060.0
